"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Burgenland";2021-04-08;0,905625915004195;0,855474137233131;0,95718609277336
"Burgenland";2021-04-09;0,908714039998977;0,857832172639865;0,961041145309924
"Burgenland";2021-04-10;0,891232798045403;0,840153542697538;0,943798110297694
"Burgenland";2021-04-11;0,867144755916704;0,816006150971514;0,919815569072328
"Burgenland";2021-04-12;0,854677543958991;0,80300011130532;0,907943697340276
"Burgenland";2021-04-13;0,861692631932446;0,80871354797567;0,916328761805468
"Burgenland";2021-04-14;0,872308097627499;0,817825832334212;0,92852232704648
"Burgenland";2021-04-15;0,873912280399451;0,818227548718686;0,9314041378224
"Burgenland";2021-04-16;0,850329657366208;0,794312549123263;0,908228365044648
"Burgenland";2021-04-17;0,907115750352833;0,847999141926911;0,968196031286461
"Burgenland";2021-04-18;0,915774843653076;0,855237484149706;0,978352921828443
"Burgenland";2021-04-19;0,823988626246026;0,765759267380494;0,884321401794109
"Burgenland";2021-04-20;0,810284799582444;0,751445362483645;0,871310518693234
"Burgenland";2021-04-21;0,845955376929258;0,784222950812996;0,90999331725828
"Burgenland";2021-04-22;0,857726746600405;0,7938601877106;0,924029020004467
"Burgenland";2021-04-23;0,894355816868025;0,827515704251708;0,963754840934253
"Burgenland";2021-04-24;0,889450515238945;0,82144857911349;0,96011811521219
"Burgenland";2021-04-25;0,906819657074147;0,836945814162977;0,979454906944491
"Burgenland";2021-04-26;0,859527551904793;0,790463835327247;0,931442411996459
"Burgenland";2021-04-27;0,878426597869584;0,807355167596972;0,952453260875092
"Burgenland";2021-04-28;0,92843482584041;0,853898228665955;1,00604575578034
"Burgenland";2021-04-29;0,942200586300483;0,865902993255649;1,02167360216742
"Burgenland";2021-04-30;0,92794393101739;0,85138738696046;1,00774922900529
"Burgenland";2021-05-01;0,954075096179273;0,875645871607379;1,03582004823502
"Burgenland";2021-05-02;0,914555277849184;0,837116510719838;0,995370661861815
"Burgenland";2021-05-03;0,867905352787997;0,791756430278139;0,947500460228633
"Burgenland";2021-05-04;0,844569651793732;0,768329391218805;0,924364617775204
"Burgenland";2021-05-05;0,859595218949187;0,781055619665881;0,941843404501924
"Burgenland";2021-05-06;0,869500608583882;0,788696955041865;0,954188272916405
"Burgenland";2021-05-07;0,910793312114073;0,826249485161592;0,999396030832257
"Burgenland";2021-05-08;0,846782226488456;0,763879376175227;0,933894424729403
"Burgenland";2021-05-09;0,859018819605491;0,773933154142359;0,948477951705251
"Burgenland";2021-05-10;0,827636176138268;0,742356334282803;0,917485892899448
"Burgenland";2021-05-11;0,800974942386403;0,715086913282972;0,891663433274423
"Burgenland";2021-05-12;0,754331633812429;0,668703391245703;0,845043750981393
"Burgenland";2021-05-13;0,779664131940452;0,689592096025261;0,875184617997287
"Burgenland";2021-05-14;0,790570885858744;0,696506997047659;0,890505991256079
"Burgenland";2021-05-15;0,802986716903404;0,704799481870962;0,907483694607228
"Burgenland";2021-05-16;0,816330546498191;0,714016779287438;0,925394940247608
"Burgenland";2021-05-17;0,804824977506835;0,700126070667997;0,91671287847204
"Burgenland";2021-05-18;0,823769481635311;0,71459967897433;0,940585953037648
"Burgenland";2021-05-19;0,827752711816535;0,715086024015567;0,948540806891454
"Burgenland";2021-05-20;0,849445139013007;0,732054752000282;0,975437071765467
"Burgenland";2021-05-21;0,867059444070221;0,745340226182906;0,99784950209851
"Burgenland";2021-05-22;0,853776242507047;0,730255516555221;0,986806544302672
"Burgenland";2021-05-23;0,819856400548451;0,696250032011513;0,95341367525665
"Burgenland";2021-05-24;0,840632360597893;0,712306371517138;0,979429795740835
"Burgenland";2021-05-25;0,89308302909771;0,757177828756951;1,04004035726253
"Burgenland";2021-05-26;0,886024524012593;0,747681579391871;1,03593689733467
"Burgenland";2021-05-27;0,895134114448909;0,753486105566876;1,04880191739001
"Burgenland";2021-05-28;0,901079935364239;0,756516027249397;1,05809656511092
"Burgenland";2021-05-29;0,979328358437028;0,82590991436087;1,14562332255979
"Burgenland";2021-05-30;0,883070317436588;0,736175935772862;1,04312891631844
"Burgenland";2021-05-31;0,783074039928428;0,643591625437955;0,936032900016868
"Burgenland";2021-06-01;0,790815126074572;0,647454628873559;0,948298511854753
"Burgenland";2021-06-02;0,780123650549872;0,633342088738152;0,94197362710405
"Burgenland";2021-06-03;0,854770156376558;0,695475115249725;1,03024547518867
"Burgenland";2021-06-04;0,883101567202359;0,716135880674967;1,06730044889123
"Burgenland";2021-06-05;0,878915987884763;0,708530335351064;1,06738456956417
"Burgenland";2021-06-06;0,796084163289128;0,631245230934298;0,979756414501383
"Burgenland";2021-06-07;0,774679678998453;0,608290169504086;0,960880641693658
"Burgenland";2021-06-08;0,82781682531381;0,650014258331252;1,02678976082181
"Burgenland";2021-06-09;0,813510706777025;0,631722895440985;1,01793675505164
"Burgenland";2021-06-10;0,878979772725038;0,683898728805579;1,09816679503732
"Burgenland";2021-06-11;0,819807810489021;0,627088016154297;1,03795589235445
"Burgenland";2021-06-12;0,877735130448694;0,672954491499277;1,10930221264587
"Burgenland";2021-06-13;0,907997657416122;0,694546261180627;1,14961275886957
"Burgenland";2021-06-14;0,790368354045012;0,588481153433104;1,02157072763077
"Burgenland";2021-06-15;0,879180050521871;0,660467112713249;1,12869305722411
"Burgenland";2021-06-16;0,910090069220174;0,681719913468947;1,17094389248584
"Burgenland";2021-06-17;1,09221052916783;0,835454511649668;1,38284405190661
"Burgenland";2021-06-18;1,19396307061803;0,923410952319534;1,49874630976934
"Burgenland";2021-06-19;1,10735627435458;0,850922965974159;1,39704773952938
"Burgenland";2021-06-20;1,04996408061113;0,805001440011832;1,32696919311548
"Burgenland";2021-06-21;0,959748400725327;0,728777198622996;1,2220263157307
"Burgenland";2021-06-22;0,974704773815198;0,741990434521982;1,23867547287147
"Burgenland";2021-06-23;0,968542613675155;0,735455013217765;1,23322379169702
"Burgenland";2021-06-24;1,06601279593113;0,819153501982746;1,34488854342112
"Burgenland";2021-06-25;1,10108446792146;0,849793746402919;1,38442858730123
"Burgenland";2021-06-26;1,06679546749898;0,821562501439484;1,3435683387856
"Burgenland";2021-06-27;1,04577402885384;0,805373432172391;1,31709303001291
"Burgenland";2021-06-28;1,03077902280047;0,793825450335545;1,29820767102236
"Burgenland";2021-06-29;1,05386475837442;0,815058927779722;1,32288506778692
"Burgenland";2021-06-30;0,90228539467395;0,683382146601433;1,15113662476005
"Burgenland";2021-07-01;0,829858193263786;0,619777791492492;1,07012737710464
"Burgenland";2021-07-02;0,977118596487708;0,743827948179194;1,24174300985356
"Burgenland";2021-07-03;0,994281039546201;0,754999279078578;1,26599595752311
"Burgenland";2021-07-04;0,905316724762131;0,676133832055732;1,16743344824784
"Burgenland";2021-07-05;1,02850244380428;0,780985026081962;1,30956931126148
"Burgenland";2021-07-06;1,0601213323962;0,807013476492744;1,34722464481944
"Burgenland";2021-07-07;0,948864415636621;0,710764559683454;1,22083190429589
"Burgenland";2021-07-08;0,914884278262883;0,681191437605676;1,18251065222904
"Burgenland";2021-07-09;0,932841513070532;0,694561778406887;1,20572082421379
"Burgenland";2021-07-10;0,939067595347902;0,69699406955963;1,21666721891699
"Burgenland";2021-07-11;0,866808338165422;0,632255949862667;1,13779085231284
"Burgenland";2021-07-12;0,796493829339571;0,569026869111844;1,06161245286985
"Burgenland";2021-07-13;0,881412825837912;0,635244836893104;1,16726611873407
"Burgenland";2021-07-14;1,04238434571119;0,765904809539722;1,36081177614997
"Burgenland";2021-07-15;0,97835890423563;0,708043190107572;1,29170220568395
"Burgenland";2021-07-16;1,07759007292964;0,791772653690393;1,40677214420798
"Burgenland";2021-07-17;1,09670584021866;0,808624311326915;1,42800322643054
"Burgenland";2021-07-18;0,898839032607563;0,6421437828141;1,19802398335326
"Burgenland";2021-07-19;0,833769106408437;0,587050395791668;1,12309091832499
"Burgenland";2021-07-20;1,02848782869798;0,747300830809943;1,35388075675977
"Burgenland";2021-07-21;1,1067839915932;0,810304985561416;1,44876918911267
"Burgenland";2021-07-22;1,24571612108057;0,930360382794332;1,60638882171664
"Burgenland";2021-07-23;1,28957647128929;0,974132207670497;1,64858673077118
"Burgenland";2021-07-24;1,18722808408719;0,894382669877742;1,52091011569585
"Burgenland";2021-07-25;1,19786381159789;0,911869433640623;1,52227070506578
"Burgenland";2021-07-26;1,19466544533651;0,915943146615554;1,50984616646926
"Burgenland";2021-07-27;1,41107400244246;1,11359753599401;1,74323226387324
"Burgenland";2021-07-28;1,42674142772406;1,13802483903889;1,74760517654536
"Burgenland";2021-07-29;1,30433197186375;1,04185405239571;1,59585347858192
"Burgenland";2021-07-30;1,25672310262598;1,01055378137682;1,52932251892106
"Burgenland";2021-07-31;1,18988449117079;0,959214838709709;1,44503497825315
"Burgenland";2021-08-01;1,16872752245235;0,946673045471264;1,41382640674034
"Burgenland";2021-08-02;1,10098800170681;0,890765040482484;1,33314805374165
"Burgenland";2021-08-03;1,17278917894974;0,959225356474127;1,40749676310792
"Burgenland";2021-08-04;1,10844681127779;0,904750213361715;1,3325149284731
"Burgenland";2021-08-05;1,04850744509458;0,854026534394396;1,26263959222121
"Burgenland";2021-08-06;1,1157848057021;0,917039411504971;1,33373248789035
"Burgenland";2021-08-07;1,06136791359619;0,869816618847031;1,27169677795481
"Burgenland";2021-08-08;1,02881202357049;0,84230698799086;1,23369025042924
"Burgenland";2021-08-09;0,909941837010842;0,736197284643541;1,10181690186317
"Burgenland";2021-08-10;0,994123713511691;0,811435995625988;1,19508187088958
"Burgenland";2021-08-11;1,15502657858172;0,95604602840504;1,37253794589646
"Burgenland";2021-08-12;1,20789742578293;1,00544317876177;1,42864613124177
"Burgenland";2021-08-13;1,3054886396104;1,09890521994845;1,52960206325867
"Burgenland";2021-08-14;1,24768697331792;1,05222832812355;1,45955060279095
"Burgenland";2021-08-15;1,24974480770362;1,06074430527467;1,45401175040793
"Burgenland";2021-08-16;1,12970025327352;0,956149383844337;1,31751092017032
"Burgenland";2021-08-17;1,34350036477527;1,15830917314431;1,54222360677268
"Burgenland";2021-08-18;1,36010012379932;1,17942580370618;1,55346179126797
"Burgenland";2021-08-19;1,32653845048486;1,15551974229005;1,50918693529445
"Burgenland";2021-08-20;1,3803037295211;1,21319157310433;1,55804170767128
"Burgenland";2021-08-21;1,32840273604806;1,17182532290011;1,49465593489327
"Burgenland";2021-08-22;1,22994163821897;1,08603765008646;1,38266854408886
"Burgenland";2021-08-23;1,11336376379501;0,981641191986635;1,25325867265695
"Burgenland";2021-08-24;1,11558984286116;0,986939231225111;1,25200776718846
"Burgenland";2021-08-25;1,1049338308818;0,979071742353651;1,23829607197734
"Burgenland";2021-08-26;1,11795109206485;0,993180494306684;1,24999735112772
"Burgenland";2021-08-27;1,16597103016417;1,04036408584578;1,29863291964666
"Burgenland";2021-08-28;1,14016279644573;1,01827799891145;1,26883793426011
"Burgenland";2021-08-29;1,18347880975679;1,06170539206868;1,31176793037718
"Burgenland";2021-08-30;1,05897110941416;0,946451226136582;1,17771946095029
"Burgenland";2021-08-31;1,08371537377389;0,971731033354678;1,20171864411327
"Burgenland";2021-09-01;1,1112330550242;0,999090975428216;1,22925388357314
"Burgenland";2021-09-02;1,13407728483763;1,02218561244709;1,2516966291798
"Burgenland";2021-09-03;1,17648614417312;1,06427629084117;1,29423884742556
"Burgenland";2021-09-04;1,19274869200792;1,0820325309715;1,30878026081046
"Burgenland";2021-09-05;1,26311523742038;1,15183428240282;1,37945404156219
"Burgenland";2021-09-06;1,18553241141022;1,08097850791479;1,29484355783908
"Burgenland";2021-09-07;1,19171351231634;1,08992981014135;1,29797568203305
"Burgenland";2021-09-08;1,15562774671347;1,05805506099821;1,25744230683666
"Burgenland";2021-09-09;1,15643691072083;1,06111556750174;1,25579949830787
"Burgenland";2021-09-10;1,13275128558752;1,04045886819201;1,22890946741639
"Burgenland";2021-09-11;1,08370992913224;0,995257094721238;1,17587453752193
"Burgenland";2021-09-12;1,04213819529972;0,956775765567741;1,1310960162944
"Burgenland";2021-09-13;1,05304557280841;0,968067466925396;1,14154759540793
"Burgenland";2021-09-14;1,07809835683436;0,992707696379638;1,16696180331594
"Burgenland";2021-09-15;1,03943534380589;0,956342199164729;1,12594055599687
"Burgenland";2021-09-16;1,00484393742411;0,923825615060629;1,08921894453801
"Burgenland";2021-09-17;1,02657386951389;0,944991973414965;1,11148522683843
"Burgenland";2021-09-18;0,946123068530189;0,868066722712188;1,02749181387507
"Burgenland";2021-09-19;0,94436319045287;0,866239800721667;1,02581125214041
"Burgenland";2021-09-20;0,920116162821665;0,842501850333015;1,00110134357622
"Burgenland";2021-09-21;0,915352730296566;0,837172875220094;0,996972487203047
"Burgenland";2021-09-22;0,873027471116026;0,795793700375715;0,953786886523077
"Burgenland";2021-09-23;0,883910827881924;0,804970817007817;0,966490263891879
"Burgenland";2021-09-24;0,89893446849913;0,817874517215344;0,983769553179241
"Burgenland";2021-09-25;0,939201119513447;0,854874483957759;1,02743732175713
"Burgenland";2021-09-26;0,899381024753639;0,815800551078276;0,986978983374307
"Burgenland";2021-09-27;0,857714699146084;0,775102981782898;0,944449455167488
"Burgenland";2021-09-28;0,926751546968765;0,839309609203284;1,01846415024805
"Burgenland";2021-09-29;0,946872065769432;0,856996963706684;1,04116427965178
"Burgenland";2021-09-30;0,895321392867741;0,80698613625484;0,988178481720996
"Burgenland";2021-10-01;0,995763103305489;0,901360649190273;1,09479933232271
"Burgenland";2021-10-02;1,01564007485344;0,919468327546485;1,11652651242064
"Burgenland";2021-10-03;0,978950242157558;0,884427484057268;1,07820282361626
"Burgenland";2021-10-04;0,960396177163733;0,866728670054375;1,05880051544462
"Burgenland";2021-10-05;1,06346285052145;0,964405889259242;1,16729275114595
"Burgenland";2021-10-06;1,09703544428688;0,99646542148789;1,20237101230624
"Burgenland";2021-10-07;1,16360967859133;1,06088281336505;1,27101572836047
"Burgenland";2021-10-08;1,16955911403138;1,06828275813168;1,27535624009848
"Burgenland";2021-10-09;1,12773331924915;1,03046602859966;1,22932441700217
"Burgenland";2021-10-10;1,0878354216473;0,994286555825232;1,18552995086618
"Burgenland";2021-10-11;1,0044503213264;0,916049089172058;1,09686515540805
"Burgenland";2021-10-12;1,03676138838817;0,94760465559402;1,12986914507211
"Burgenland";2021-10-13;1,03694279722736;0,948119157410347;1,12968660618481
"Burgenland";2021-10-14;1,00919551833181;0,92197940509845;1,10029668324906
"Burgenland";2021-10-15;1,0249667922873;0,937339819857106;1,11645325356508
"Burgenland";2021-10-16;1,0418554745692;0,953721687727702;1,13382839893996
"Burgenland";2021-10-17;1,0893748986091;0,99958125950789;1,18297542949382
"Burgenland";2021-10-18;1,07883817012438;0,990232373615309;1,17118642120885
"Burgenland";2021-10-19;1,09547752551921;1,00715161937703;1,18746287823552
"Burgenland";2021-10-20;1,08743530252283;1,00050500962977;1,17793522841939
"Burgenland";2021-10-21;1,12057127895615;1,03339903011758;1,21122296126725
"Burgenland";2021-10-22;1,16330622315446;1,07571477924423;1,2542771374293
"Burgenland";2021-10-23;1,19354459066343;1,10644732138778;1,28389467219418
"Burgenland";2021-10-24;1,17524779484565;1,0908447321495;1,26275121375635
"Burgenland";2021-10-25;1,13431063607806;1,05345311370915;1,21811537282388
"Burgenland";2021-10-26;1,21596614525317;1,13400529187768;1,30074610391779
"Burgenland";2021-10-27;1,24994158847014;1,16880153674609;1,33376596967943
"Burgenland";2021-10-28;1,31165010846589;1,23096616039112;1,39485893956619
"Burgenland";2021-10-29;1,34839462634582;1,26952442306636;1,4296080436878
"Burgenland";2021-10-30;1,28974072146474;1,21585380359737;1,36577628391317
"Burgenland";2021-10-31;1,22406112977049;1,15506359601246;1,29503194375571
"Burgenland";2021-11-01;1,21949648695307;1,15303040387214;1,2877987920518
"Burgenland";2021-11-02;1,26553589723145;1,19987275600575;1,33292363418134
"Burgenland";2021-11-03;1,32975131371547;1,26457567369287;1,39654159451353
"Burgenland";2021-11-04;1,41926286700519;1,35446523644356;1,4855532297395
"Burgenland";2021-11-05;1,36942961405612;1,30877541338647;1,43143839496371
"Burgenland";2021-11-06;1,33653734388228;1,27957497628987;1,39472276586844
"Burgenland";2021-11-07;1,32322471956755;1,26915618830688;1,37840527939886
"Burgenland";2021-11-08;1,22129712864095;1,17161114864056;1,27200045128541
"Burgenland";2021-11-09;1,27386143798637;1,2249507540283;1,32371618114802
"Burgenland";2021-11-10;1,25920498258464;1,21222911531831;1,30706134305378
"Kärnten";2020-03-12;NA;NA;NA
"Kärnten";2020-03-13;NA;NA;NA
"Kärnten";2020-03-14;NA;NA;NA
"Kärnten";2020-03-15;NA;NA;NA
"Kärnten";2020-03-16;NA;NA;NA
"Kärnten";2020-03-17;3,60053386742924;2,54795205749095;4,83226003026978
"Kärnten";2020-03-18;3,15816054489461;2,35866535220353;4,07254406574154
"Kärnten";2020-03-19;3,11164514392399;2,45962636117729;3,83916327696471
"Kärnten";2020-03-20;2,19723901307179;1,74752939332302;2,69766298986772
"Kärnten";2020-03-21;2,03452393962623;1,66235348947633;2,44372647677094
"Kärnten";2020-03-22;1,81582123018973;1,50425733134449;2,15627282910983
"Kärnten";2020-03-23;1,75717499180716;1,48005384505131;2,05772527428492
"Kärnten";2020-03-24;1,68382372263157;1,43597680657013;1,95111134440529
